1.000000,448784.835006,3884584.790380,475438.656436,3887684.237547,0.000000
1.000000,475252.718664,3887912.511009,475191.812058,3887542.490218,0.000000
1.000000,491040.272394,3885313.829185,490979.365788,3884943.808395,0.000000
1.000000,475222.265361,3887727.500614,491009.819091,3885128.818790,0.000000
1.000000,491067.353879,3886456.264735,491023.577128,3886828.700765,0.000000
1.000000,504762.131174,3888065.971652,504718.354423,3888438.407682,0.000000
1.000000,491045.465504,3886642.482750,504740.242798,3888252.189667,0.000000
1.000000,491019.583764,3885528.766235,490920.836356,3885221.775284,0.000000
1.000000,498499.413425,3883122.787193,498400.666017,3882815.796242,0.000000
1.000000,490978.250885,3885400.268482,498458.080545,3882994.289441,0.000000
1.000000,457145.254000,3884428.150243,457145.254000,3884990.650243,0.000000
1.000000,454383.969000,3884428.150243,454383.969000,3884990.650243,0.000000
1.000000,457145.254000,3884615.650243,454383.969000,3884615.650243,0.000000
1.000000,458025.990123,3884264.418000,458588.490123,3884264.418000,0.000000
1.000000,458025.990123,3882261.169000,458588.490123,3882261.169000,0.000000
1.000000,458213.490123,3884264.418000,458213.490123,3882261.169000,0.000000
1.000000,457848.809544,3878706.650675,457879.927353,3879597.748152,0.000000
1.000000,469641.710034,3878294.833516,469672.827843,3879185.930992,0.000000
1.000000,457866.840042,3879222.976592,469659.740532,3878811.159432,0.000000
1.000000,457732.451882,3878598.145401,456764.785792,3878631.937045,0.000000
1.000000,457627.753392,3875599.972920,456660.087301,3875633.764564,0.000000
1.000000,457139.557352,3878618.849734,457034.858862,3875620.677253,0.000000
1.000000,462574.572331,3885108.467771,462599.590761,3885824.901883,0.000000
1.000000,469870.125368,3884853.701445,469895.143798,3885570.135557,0.000000
1.000000,462586.503450,3885450.130323,469882.056487,3885195.363997,0.000000
1.000000,469978.630642,3884737.343783,470743.502513,3884710.633869,0.000000
1.000000,469863.462303,3881439.354054,470628.334174,3881412.644140,0.000000
1.000000,470368.730953,3884723.721180,470253.562613,3881425.731451,0.000000
1.000000,473926.678749,3884429.982612,473946.582115,3884999.940441,0.000000
1.000000,476924.851230,3884325.284122,476944.754596,3884895.241951,0.000000
1.000000,473933.494803,3884625.168881,476931.667284,3884520.470391,0.000000
1.000000,473810.321087,3884321.477337,473121.246657,3884345.540347,0.000000
1.000000,473705.622597,3881323.304856,473016.548167,3881347.367866,0.000000
1.000000,473496.018218,3884332.453035,473391.319727,3881334.280554,0.000000
1.000000,457145.254000,3884376.918000,457145.254000,3884990.650243,0.000000
1.000000,454383.969000,3884359.532000,454383.969000,3884990.650243,0.000000
1.000000,457145.254000,3884615.650243,454383.969000,3884615.650243,0.000000
1.000000,457257.754000,3884264.418000,458588.490123,3884264.418000,0.000000
1.000000,457273.653000,3882261.169000,458588.490123,3882261.169000,0.000000
1.000000,458213.490123,3884264.418000,458213.490123,3882261.169000,0.000000
1.000000,458213.490123,3882261.169000,458213.490123,3879469.260746,0.000000
1.000000,463274.804952,3888283.975589,460965.199563,3888013.994801,0.000000
1.000000,463390.909187,3887290.738373,461081.303798,3887020.757584,0.000000
1.000000,461453.767687,3887064.296664,461337.663452,3888057.533881,0.000000
1.000000,461337.663452,3888057.533881,461118.359342,3889933.615349,0.000000
1.000000,458830.032780,3890787.397394,457374.381495,3890618.126572,0.000000
1.000000,459176.553623,3887807.477377,457720.902337,3887638.206556,0.000000
1.000000,457746.871497,3890661.441677,458093.392339,3887681.521661,0.000000
1.000000,458928.785249,3890912.138926,458803.232161,3891991.837795,0.000000
1.000000,471841.771988,3892413.729243,471716.218900,3893493.428112,0.000000
1.000000,458846.547266,3891619.347793,471759.534005,3893120.938110,0.000000
1.000000,448691.849655,3885384.421671,448785.015486,3884583.238338,0.000000
1.000000,475345.671085,3888483.868838,475438.836916,3887682.685505,0.000000
1.000000,448787.939090,3884585.151339,475435.552353,3887683.876588,0.000000
1.000000,475346.732203,3888483.663579,475222.011583,3887725.958860,0.000000
1.000000,491134.285933,3885884.981755,491009.565313,3885127.277037,0.000000
1.000000,475225.348867,3887726.993059,491006.735584,3885129.326345,0.000000
1.000000,491134.321620,3885886.528540,491045.283101,3886644.034567,0.000000
1.000000,504829.098914,3887496.235457,504740.060395,3888253.741484,0.000000
1.000000,491048.569137,3886642.847556,504737.139165,3888251.824861,0.000000
1.000000,491134.173594,3885885.008910,490977.772430,3885398.781039,0.000000
1.000000,498614.003255,3883479.029868,498457.602091,3882992.801997,0.000000
1.000000,490981.225771,3885399.311573,498455.105659,3882995.246350,0.000000
1.000000,443520.469360,3893526.181468,443520.469360,3893539.181468,0.000000
1.000000,443520.469360,3893539.181468,444365.469361,3893539.181468,0.000000
1.000000,443520.469360,3893526.181468,444365.469361,3893526.181468,0.000000
1.000000,443520.469360,3893539.181468,443520.469360,3893526.181468,0.000000
1.000000,443452.434584,3893532.681468,444353.469361,3893532.681468,0.000000
1.000000,444365.469361,3893526.181468,444365.469361,3893539.181468,0.000000
1.000000,443525.469360,3893606.681468,444415.469361,3893606.681468,0.000000
1.000000,443525.469360,3893593.681468,444415.469361,3893593.681468,0.000000
1.000000,443525.469360,3893606.681468,443525.469360,3893593.681468,0.000000
1.000000,444415.469361,3893606.681468,444415.469361,3893593.681468,0.000000
1.000000,443525.469360,3893600.181468,444436.187179,3893600.181468,0.000000
1.000000,443520.469360,3893661.181468,443520.469360,3893674.181468,0.000000
1.000000,443520.469360,3893674.181468,444365.469361,3893674.181468,0.000000
1.000000,443520.469360,3893661.181468,444365.469361,3893661.181468,0.000000
1.000000,443520.469360,3893674.181468,443520.469360,3893661.181468,0.000000
1.000000,443452.434584,3893667.681468,444353.469361,3893667.681468,0.000000
1.000000,444365.469361,3893661.181468,444365.469361,3893674.181468,0.000000
1.000000,443525.469360,3893741.681469,444415.469361,3893741.681469,0.000000
1.000000,443525.469360,3893728.681469,444415.469361,3893728.681469,0.000000
1.000000,443525.469360,3893741.681469,443525.469360,3893728.681469,0.000000
1.000000,444415.469361,3893741.681469,444415.469361,3893728.681469,0.000000
1.000000,443525.469360,3893735.181469,444436.187179,3893735.181469,0.000000
1.000000,443520.469360,3893796.181469,443520.469360,3893809.181469,0.000000
1.000000,443520.469360,3893809.181469,444365.469361,3893809.181469,0.000000
1.000000,443520.469360,3893796.181469,444365.469361,3893796.181469,0.000000
1.000000,443520.469360,3893809.181469,443520.469360,3893796.181469,0.000000
1.000000,443452.434584,3893802.681469,444353.469361,3893802.681469,0.000000
1.000000,444365.469361,3893796.181469,444365.469361,3893809.181469,0.000000
1.000000,443525.469360,3893876.681470,444415.469361,3893876.681470,0.000000
1.000000,443525.469360,3893863.681470,444415.469361,3893863.681470,0.000000
1.000000,443525.469360,3893876.681470,443525.469360,3893863.681470,0.000000
1.000000,444415.469361,3893876.681470,444415.469361,3893863.681470,0.000000
1.000000,443525.469360,3893870.181470,444436.187179,3893870.181470,0.000000
1.000000,443520.469360,3893931.181470,443520.469360,3893944.181470,0.000000
1.000000,443520.469360,3893944.181470,444415.469361,3893944.181470,0.000000
1.000000,443520.469360,3893931.181470,444415.469361,3893931.181470,0.000000
1.000000,443520.469360,3893944.181470,443520.469360,3893931.181470,0.000000
2.000000,444170.469361,3893959.181471,15.000000,180.000000,270.000000
1.000000,444170.469361,3893994.181471,444240.469361,3893994.181471,0.000000
2.000000,444240.469361,3893979.181471,15.000000,0.000000,90.000000
2.000000,444170.469361,3893979.181471,15.000000,90.000000,180.000000
1.000000,444155.469361,3893959.181471,444155.469361,3893979.181471,0.000000
1.000000,444173.469361,3893960.181471,444173.469361,3893978.181471,0.000000
1.000000,444255.469361,3893959.181471,444255.469361,3893979.181471,0.000000
2.000000,444240.469361,3893959.181471,15.000000,270.000000,0.000000
1.000000,444237.469361,3893960.181471,444237.469361,3893978.181471,0.000000
1.000000,444173.469361,3893978.181471,444237.469361,3893978.181471,0.000000
1.000000,444173.469361,3893960.181471,444237.469361,3893960.181471,0.000000
1.000000,444160.124533,3893948.319402,444173.469361,3893960.181471,0.000000
1.000000,444250.814189,3893948.319402,444237.469361,3893960.181471,0.000000
1.000000,444160.124533,3893990.043540,444173.469361,3893978.181471,0.000000
1.000000,444250.814189,3893990.043540,444237.469361,3893978.181471,0.000000
1.000000,444170.469361,3893944.181471,444240.469361,3893944.181471,0.000000
2.000000,444275.469361,3893959.181471,15.000000,180.000000,270.000000
1.000000,444275.469361,3893994.181471,444345.469361,3893994.181471,0.000000
2.000000,444345.469361,3893979.181471,15.000000,0.000000,90.000000
2.000000,444275.469361,3893979.181471,15.000000,90.000000,180.000000
1.000000,444260.469361,3893959.181471,444260.469361,3893979.181471,0.000000
1.000000,444278.469361,3893960.181471,444278.469361,3893978.181471,0.000000
1.000000,444360.469361,3893959.181471,444360.469361,3893979.181471,0.000000
2.000000,444345.469361,3893959.181471,15.000000,270.000000,0.000000
1.000000,444342.469361,3893960.181471,444342.469361,3893978.181471,0.000000
1.000000,444278.469361,3893978.181471,444342.469361,3893978.181471,0.000000
1.000000,444278.469361,3893960.181471,444342.469361,3893960.181471,0.000000
1.000000,444265.124533,3893948.319402,444278.469361,3893960.181471,0.000000
1.000000,444355.814189,3893948.319402,444342.469361,3893960.181471,0.000000
1.000000,444265.124533,3893990.043540,444278.469361,3893978.181471,0.000000
1.000000,444355.814189,3893990.043540,444342.469361,3893978.181471,0.000000
1.000000,444275.469361,3893944.181471,444345.469361,3893944.181471,0.000000
2.000000,444065.469361,3893959.181471,15.000000,180.000000,270.000000
1.000000,444065.469361,3893994.181471,444135.469361,3893994.181471,0.000000
2.000000,444135.469361,3893979.181471,15.000000,0.000000,90.000000
2.000000,444065.469361,3893979.181471,15.000000,90.000000,180.000000
1.000000,444050.469361,3893959.181471,444050.469361,3893979.181471,0.000000
1.000000,444068.469361,3893960.181471,444068.469361,3893978.181471,0.000000
1.000000,444150.469361,3893959.181471,444150.469361,3893979.181471,0.000000
2.000000,444135.469361,3893959.181471,15.000000,270.000000,0.000000
1.000000,444132.469361,3893960.181471,444132.469361,3893978.181471,0.000000
1.000000,444068.469361,3893978.181471,444132.469361,3893978.181471,0.000000
1.000000,444068.469361,3893960.181471,444132.469361,3893960.181471,0.000000
1.000000,444055.124533,3893948.319402,444068.469361,3893960.181471,0.000000
1.000000,444145.814188,3893948.319402,444132.469361,3893960.181471,0.000000
1.000000,444055.124533,3893990.043540,444068.469361,3893978.181471,0.000000
1.000000,444145.814188,3893990.043540,444132.469361,3893978.181471,0.000000
1.000000,444065.469361,3893944.181471,444135.469361,3893944.181471,0.000000
2.000000,443960.469361,3893959.181471,15.000000,180.000000,270.000000
1.000000,443960.469361,3893994.181471,444030.469361,3893994.181471,0.000000
2.000000,444030.469361,3893979.181471,15.000000,0.000000,90.000000
2.000000,443960.469361,3893979.181471,15.000000,90.000000,180.000000
1.000000,443945.469361,3893959.181471,443945.469361,3893979.181471,0.000000
1.000000,443963.469361,3893960.181471,443963.469361,3893978.181471,0.000000
1.000000,444045.469361,3893959.181471,444045.469361,3893979.181471,0.000000
2.000000,444030.469361,3893959.181471,15.000000,270.000000,0.000000
1.000000,444027.469361,3893960.181471,444027.469361,3893978.181471,0.000000
1.000000,443963.469361,3893978.181471,444027.469361,3893978.181471,0.000000
1.000000,443963.469361,3893960.181471,444027.469361,3893960.181471,0.000000
1.000000,443950.124533,3893948.319402,443963.469361,3893960.181471,0.000000
1.000000,444040.814188,3893948.319402,444027.469361,3893960.181471,0.000000
1.000000,443950.124533,3893990.043540,443963.469361,3893978.181471,0.000000
1.000000,444040.814188,3893990.043540,444027.469361,3893978.181471,0.000000
1.000000,443960.469361,3893944.181471,444030.469361,3893944.181471,0.000000
2.000000,443855.469361,3893959.181471,15.000000,180.000000,270.000000
1.000000,443855.469361,3893994.181471,443925.469361,3893994.181471,0.000000
2.000000,443925.469361,3893979.181471,15.000000,0.000000,90.000000
2.000000,443855.469361,3893979.181471,15.000000,90.000000,180.000000
1.000000,443840.469361,3893959.181471,443840.469361,3893979.181471,0.000000
1.000000,443858.469361,3893960.181471,443858.469361,3893978.181471,0.000000
1.000000,443940.469361,3893959.181471,443940.469361,3893979.181471,0.000000
2.000000,443925.469361,3893959.181471,15.000000,270.000000,0.000000
1.000000,443922.469361,3893960.181471,443922.469361,3893978.181471,0.000000
1.000000,443858.469361,3893978.181471,443922.469361,3893978.181471,0.000000
1.000000,443858.469361,3893960.181471,443922.469361,3893960.181471,0.000000
1.000000,443845.124533,3893948.319402,443858.469361,3893960.181471,0.000000
1.000000,443935.814188,3893948.319402,443922.469361,3893960.181471,0.000000
1.000000,443845.124533,3893990.043540,443858.469361,3893978.181471,0.000000
1.000000,443935.814188,3893990.043540,443922.469361,3893978.181471,0.000000
1.000000,443855.469361,3893944.181471,443925.469361,3893944.181471,0.000000
2.000000,443750.469361,3893959.181471,15.000000,180.000000,270.000000
1.000000,443750.469361,3893994.181471,443820.469361,3893994.181471,0.000000
2.000000,443820.469361,3893979.181471,15.000000,0.000000,90.000000
2.000000,443750.469361,3893979.181471,15.000000,90.000000,180.000000
1.000000,443735.469361,3893959.181471,443735.469361,3893979.181471,0.000000
1.000000,443753.469361,3893960.181471,443753.469361,3893978.181471,0.000000
1.000000,443835.469361,3893959.181471,443835.469361,3893979.181471,0.000000
2.000000,443820.469361,3893959.181471,15.000000,270.000000,0.000000
1.000000,443817.469361,3893960.181471,443817.469361,3893978.181471,0.000000
1.000000,443753.469361,3893978.181471,443817.469361,3893978.181471,0.000000
1.000000,443753.469361,3893960.181471,443817.469361,3893960.181471,0.000000
1.000000,443740.124533,3893948.319402,443753.469361,3893960.181471,0.000000
1.000000,443830.814188,3893948.319402,443817.469361,3893960.181471,0.000000
1.000000,443740.124533,3893990.043540,443753.469361,3893978.181471,0.000000
1.000000,443830.814188,3893990.043540,443817.469361,3893978.181471,0.000000
1.000000,443750.469361,3893944.181471,443820.469361,3893944.181471,0.000000
2.000000,443645.469360,3893959.181471,15.000000,180.000000,270.000000
1.000000,443645.469360,3893994.181471,443715.469360,3893994.181471,0.000000
2.000000,443715.469360,3893979.181471,15.000000,0.000000,90.000000
2.000000,443645.469360,3893979.181471,15.000000,90.000000,180.000000
1.000000,443630.469360,3893959.181471,443630.469360,3893979.181471,0.000000
1.000000,443648.469360,3893960.181471,443648.469360,3893978.181471,0.000000
1.000000,443730.469360,3893959.181471,443730.469360,3893979.181471,0.000000
2.000000,443715.469360,3893959.181471,15.000000,270.000000,0.000000
1.000000,443712.469360,3893960.181471,443712.469360,3893978.181471,0.000000
1.000000,443648.469360,3893978.181471,443712.469360,3893978.181471,0.000000
1.000000,443648.469360,3893960.181471,443712.469360,3893960.181471,0.000000
1.000000,443635.124533,3893948.319402,443648.469360,3893960.181471,0.000000
1.000000,443725.814188,3893948.319402,443712.469360,3893960.181471,0.000000
1.000000,443635.124533,3893990.043540,443648.469360,3893978.181471,0.000000
1.000000,443725.814188,3893990.043540,443712.469360,3893978.181471,0.000000
1.000000,443645.469360,3893944.181471,443715.469360,3893944.181471,0.000000
2.000000,443540.469360,3893959.181471,15.000000,180.000000,270.000000
1.000000,443540.469360,3893994.181471,443610.469360,3893994.181471,0.000000
2.000000,443610.469360,3893979.181471,15.000000,0.000000,90.000000
2.000000,443540.469360,3893979.181471,15.000000,90.000000,180.000000
1.000000,443525.469360,3893959.181471,443525.469360,3893979.181471,0.000000
1.000000,443543.469360,3893960.181471,443543.469360,3893978.181471,0.000000
1.000000,443625.469360,3893959.181471,443625.469360,3893979.181471,0.000000
2.000000,443610.469360,3893959.181471,15.000000,270.000000,0.000000
1.000000,443607.469360,3893960.181471,443607.469360,3893978.181471,0.000000
1.000000,443543.469360,3893978.181471,443607.469360,3893978.181471,0.000000
1.000000,443543.469360,3893960.181471,443607.469360,3893960.181471,0.000000
1.000000,443530.124533,3893948.319402,443543.469360,3893960.181471,0.000000
1.000000,443620.814188,3893948.319402,443607.469360,3893960.181471,0.000000
1.000000,443530.124533,3893990.043540,443543.469360,3893978.181471,0.000000
1.000000,443620.814188,3893990.043540,443607.469360,3893978.181471,0.000000
1.000000,443540.469360,3893944.181471,443610.469360,3893944.181471,0.000000
2.000000,444170.469361,3893916.181470,15.000000,90.000000,180.000000
1.000000,444170.469361,3893881.181470,444240.469361,3893881.181470,0.000000
2.000000,444240.469361,3893896.181470,15.000000,270.000000,0.000000
2.000000,444170.469361,3893896.181470,15.000000,180.000000,270.000000
1.000000,444155.469361,3893916.181470,444155.469361,3893896.181470,0.000000
1.000000,444173.469361,3893915.181470,444173.469361,3893897.181470,0.000000
1.000000,444255.469361,3893916.181470,444255.469361,3893896.181470,0.000000
2.000000,444240.469361,3893916.181470,15.000000,0.000000,90.000000
1.000000,444237.469361,3893915.181470,444237.469361,3893897.181470,0.000000
1.000000,444173.469361,3893897.181470,444237.469361,3893897.181470,0.000000
1.000000,444173.469361,3893915.181470,444237.469361,3893915.181470,0.000000
1.000000,444160.124533,3893927.043539,444173.469361,3893915.181470,0.000000
1.000000,444250.814189,3893927.043539,444237.469361,3893915.181470,0.000000
1.000000,444160.124533,3893885.319401,444173.469361,3893897.181470,0.000000
1.000000,444250.814189,3893885.319401,444237.469361,3893897.181470,0.000000
1.000000,444170.469361,3893931.181470,444240.469361,3893931.181470,0.000000
2.000000,444275.469361,3893916.181470,15.000000,90.000000,180.000000
1.000000,444275.469361,3893881.181470,444345.469361,3893881.181470,0.000000
2.000000,444345.469361,3893896.181470,15.000000,270.000000,0.000000
2.000000,444275.469361,3893896.181470,15.000000,180.000000,270.000000
1.000000,444260.469361,3893916.181470,444260.469361,3893896.181470,0.000000
1.000000,444278.469361,3893915.181470,444278.469361,3893897.181470,0.000000
1.000000,444360.469361,3893916.181470,444360.469361,3893896.181470,0.000000
2.000000,444345.469361,3893916.181470,15.000000,0.000000,90.000000
1.000000,444342.469361,3893915.181470,444342.469361,3893897.181470,0.000000
1.000000,444278.469361,3893897.181470,444342.469361,3893897.181470,0.000000
1.000000,444278.469361,3893915.181470,444342.469361,3893915.181470,0.000000
1.000000,444265.124533,3893927.043539,444278.469361,3893915.181470,0.000000
1.000000,444355.814189,3893927.043539,444342.469361,3893915.181470,0.000000
1.000000,444265.124533,3893885.319401,444278.469361,3893897.181470,0.000000
1.000000,444355.814189,3893885.319401,444342.469361,3893897.181470,0.000000
1.000000,444275.469361,3893931.181470,444345.469361,3893931.181470,0.000000
2.000000,444065.469361,3893916.181470,15.000000,90.000000,180.000000
1.000000,444065.469361,3893881.181470,444135.469361,3893881.181470,0.000000
2.000000,444135.469361,3893896.181470,15.000000,270.000000,0.000000
2.000000,444065.469361,3893896.181470,15.000000,180.000000,270.000000
1.000000,444050.469361,3893916.181470,444050.469361,3893896.181470,0.000000
1.000000,444068.469361,3893915.181470,444068.469361,3893897.181470,0.000000
1.000000,444150.469361,3893916.181470,444150.469361,3893896.181470,0.000000
2.000000,444135.469361,3893916.181470,15.000000,0.000000,90.000000
1.000000,444132.469361,3893915.181470,444132.469361,3893897.181470,0.000000
1.000000,444068.469361,3893897.181470,444132.469361,3893897.181470,0.000000
1.000000,444068.469361,3893915.181470,444132.469361,3893915.181470,0.000000
1.000000,444055.124533,3893927.043539,444068.469361,3893915.181470,0.000000
1.000000,444145.814188,3893927.043539,444132.469361,3893915.181470,0.000000
1.000000,444055.124533,3893885.319401,444068.469361,3893897.181470,0.000000
1.000000,444145.814188,3893885.319401,444132.469361,3893897.181470,0.000000
1.000000,444065.469361,3893931.181470,444135.469361,3893931.181470,0.000000
2.000000,443960.469361,3893916.181470,15.000000,90.000000,180.000000
1.000000,443960.469361,3893881.181470,444030.469361,3893881.181470,0.000000
2.000000,444030.469361,3893896.181470,15.000000,270.000000,0.000000
2.000000,443960.469361,3893896.181470,15.000000,180.000000,270.000000
1.000000,443945.469361,3893916.181470,443945.469361,3893896.181470,0.000000
1.000000,443963.469361,3893915.181470,443963.469361,3893897.181470,0.000000
1.000000,444045.469361,3893916.181470,444045.469361,3893896.181470,0.000000
2.000000,444030.469361,3893916.181470,15.000000,0.000000,90.000000
1.000000,444027.469361,3893915.181470,444027.469361,3893897.181470,0.000000
1.000000,443963.469361,3893897.181470,444027.469361,3893897.181470,0.000000
1.000000,443963.469361,3893915.181470,444027.469361,3893915.181470,0.000000
1.000000,443950.124533,3893927.043539,443963.469361,3893915.181470,0.000000
1.000000,444040.814188,3893927.043539,444027.469361,3893915.181470,0.000000
1.000000,443950.124533,3893885.319401,443963.469361,3893897.181470,0.000000
1.000000,444040.814188,3893885.319401,444027.469361,3893897.181470,0.000000
1.000000,443960.469361,3893931.181470,444030.469361,3893931.181470,0.000000
2.000000,443855.469361,3893916.181470,15.000000,90.000000,180.000000
1.000000,443855.469361,3893881.181470,443925.469361,3893881.181470,0.000000
2.000000,443925.469361,3893896.181470,15.000000,270.000000,0.000000
2.000000,443855.469361,3893896.181470,15.000000,180.000000,270.000000
1.000000,443840.469361,3893916.181470,443840.469361,3893896.181470,0.000000
1.000000,443858.469361,3893915.181470,443858.469361,3893897.181470,0.000000
1.000000,443940.469361,3893916.181470,443940.469361,3893896.181470,0.000000
2.000000,443925.469361,3893916.181470,15.000000,0.000000,90.000000
1.000000,443922.469361,3893915.181470,443922.469361,3893897.181470,0.000000
1.000000,443858.469361,3893897.181470,443922.469361,3893897.181470,0.000000
1.000000,443858.469361,3893915.181470,443922.469361,3893915.181470,0.000000
1.000000,443845.124533,3893927.043539,443858.469361,3893915.181470,0.000000
1.000000,443935.814188,3893927.043539,443922.469361,3893915.181470,0.000000
1.000000,443845.124533,3893885.319401,443858.469361,3893897.181470,0.000000
1.000000,443935.814188,3893885.319401,443922.469361,3893897.181470,0.000000
1.000000,443855.469361,3893931.181470,443925.469361,3893931.181470,0.000000
2.000000,443750.469361,3893916.181470,15.000000,90.000000,180.000000
1.000000,443750.469361,3893881.181470,443820.469361,3893881.181470,0.000000
2.000000,443820.469361,3893896.181470,15.000000,270.000000,0.000000
2.000000,443750.469361,3893896.181470,15.000000,180.000000,270.000000
1.000000,443735.469361,3893916.181470,443735.469361,3893896.181470,0.000000
1.000000,443753.469361,3893915.181470,443753.469361,3893897.181470,0.000000
1.000000,443835.469361,3893916.181470,443835.469361,3893896.181470,0.000000
2.000000,443820.469361,3893916.181470,15.000000,0.000000,90.000000
1.000000,443817.469361,3893915.181470,443817.469361,3893897.181470,0.000000
1.000000,443753.469361,3893897.181470,443817.469361,3893897.181470,0.000000
1.000000,443753.469361,3893915.181470,443817.469361,3893915.181470,0.000000
1.000000,443740.124533,3893927.043539,443753.469361,3893915.181470,0.000000
1.000000,443830.814188,3893927.043539,443817.469361,3893915.181470,0.000000
1.000000,443740.124533,3893885.319401,443753.469361,3893897.181470,0.000000
1.000000,443830.814188,3893885.319401,443817.469361,3893897.181470,0.000000
1.000000,443750.469361,3893931.181470,443820.469361,3893931.181470,0.000000
2.000000,443645.469360,3893916.181470,15.000000,90.000000,180.000000
1.000000,443645.469360,3893881.181470,443715.469360,3893881.181470,0.000000
2.000000,443715.469360,3893896.181470,15.000000,270.000000,0.000000
2.000000,443645.469360,3893896.181470,15.000000,180.000000,270.000000
1.000000,443630.469360,3893916.181470,443630.469360,3893896.181470,0.000000
1.000000,443648.469360,3893915.181470,443648.469360,3893897.181470,0.000000
1.000000,443730.469360,3893916.181470,443730.469360,3893896.181470,0.000000
2.000000,443715.469360,3893916.181470,15.000000,0.000000,90.000000
1.000000,443712.469360,3893915.181470,443712.469360,3893897.181470,0.000000
1.000000,443648.469360,3893897.181470,443712.469360,3893897.181470,0.000000
1.000000,443648.469360,3893915.181470,443712.469360,3893915.181470,0.000000
1.000000,443635.124533,3893927.043539,443648.469360,3893915.181470,0.000000
1.000000,443725.814188,3893927.043539,443712.469360,3893915.181470,0.000000
1.000000,443635.124533,3893885.319401,443648.469360,3893897.181470,0.000000
1.000000,443725.814188,3893885.319401,443712.469360,3893897.181470,0.000000
1.000000,443645.469360,3893931.181470,443715.469360,3893931.181470,0.000000
2.000000,443540.469360,3893916.181470,15.000000,90.000000,180.000000
1.000000,443540.469360,3893881.181470,443610.469360,3893881.181470,0.000000
2.000000,443610.469360,3893896.181470,15.000000,270.000000,0.000000
2.000000,443540.469360,3893896.181470,15.000000,180.000000,270.000000
1.000000,443525.469360,3893916.181470,443525.469360,3893896.181470,0.000000
1.000000,443543.469360,3893915.181470,443543.469360,3893897.181470,0.000000
1.000000,443625.469360,3893916.181470,443625.469360,3893896.181470,0.000000
2.000000,443610.469360,3893916.181470,15.000000,0.000000,90.000000
1.000000,443607.469360,3893915.181470,443607.469360,3893897.181470,0.000000
1.000000,443543.469360,3893897.181470,443607.469360,3893897.181470,0.000000
1.000000,443543.469360,3893915.181470,443607.469360,3893915.181470,0.000000
1.000000,443530.124533,3893927.043539,443543.469360,3893915.181470,0.000000
1.000000,443620.814188,3893927.043539,443607.469360,3893915.181470,0.000000
1.000000,443530.124533,3893885.319401,443543.469360,3893897.181470,0.000000
1.000000,443620.814188,3893885.319401,443607.469360,3893897.181470,0.000000
1.000000,443540.469360,3893931.181470,443610.469360,3893931.181470,0.000000
2.000000,444170.469361,3893824.181470,15.000000,180.000000,270.000000
1.000000,444170.469361,3893859.181470,444240.469361,3893859.181470,0.000000
2.000000,444240.469361,3893844.181470,15.000000,0.000000,90.000000
2.000000,444170.469361,3893844.181470,15.000000,90.000000,180.000000
1.000000,444155.469361,3893824.181470,444155.469361,3893844.181470,0.000000
1.000000,444173.469361,3893825.181470,444173.469361,3893843.181470,0.000000
1.000000,444255.469361,3893824.181470,444255.469361,3893844.181470,0.000000
2.000000,444240.469361,3893824.181470,15.000000,270.000000,0.000000
